density,pressure
11.985129261038663,198.3870967741936
12.119552161976664,216.93548387096777
12.222160260809883,229.83870967741936
12.356540265385496,250.80645161290326
12.48384237016701,270.9677419354839
12.572237474262183,285.48387096774195
12.727851178220087,308.8709677419355
12.936484786090139,341.93548387096774
13.067318691374972,362.90322580645164
13.208733699382293,387.0967741935484
13.328929306794784,408.06451612903226
