x, y
5.389740609961411, 168.13426708677287
5.454598915920695, 178.32183494074042
5.528301560866044, 190.16782843579728
5.596108339697759, 202.25074917558487
5.649174373614159, 212.2013897848217
5.696344001601308, 220.2566775082385
5.740565696531641, 229.02270358449704
5.784787391461973, 237.55182410670005
5.834905492321553, 247.97631920539826
5.91745247625297, 263.84994571682597
5.9646226440557335, 274.98520085904113
6.023584544085768, 287.7788816423456
6.0737026449453495, 298.44028229509934
